HEADER
VTF File Version,1.0
VTF File Type,0
PID,3685888
Generated on,2026-01-02 17:20:35
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2024.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
17,siu_core_v5
16,subgraph_kernel_plan5_v1
11,xrt::bo::address
5,xrt::bo::bo
15,xrt::bo::read
6,xrt::bo::size
8,xrt::bo::sync
7,xrt::bo::write
1,xrt::device::device
2,xrt::device::load_xclbin
4,xrt::kernel::group_id
3,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait

EVENTS
403,0,53084.629638,1,API_CALL,11
404,403,53084.629719,1,API_CALL,11
405,0,53084.632173,1,API_CALL,6
406,405,53084.632249,1,API_CALL,6
407,0,53084.634688,1,API_CALL,11
408,407,53084.634769,1,API_CALL,11
409,0,53084.636919,1,API_CALL,6
410,409,53084.636999,1,API_CALL,6
411,0,53084.639678,1,API_CALL,11
412,411,53084.639768,1,API_CALL,11
413,0,53084.641898,1,API_CALL,6
414,413,53084.641978,1,API_CALL,6
415,0,53084.644083,1,API_CALL,11
416,415,53084.644168,1,API_CALL,11
417,0,53084.646283,1,API_CALL,6
418,417,53084.646367,1,API_CALL,6
419,0,53084.649367,1,API_CALL,11
420,419,53084.649453,1,API_CALL,11
421,0,53084.651618,1,API_CALL,6
422,421,53084.651702,1,API_CALL,6
423,0,53084.653817,1,API_CALL,11
424,423,53084.653902,1,API_CALL,11
425,0,53084.656927,1,API_CALL,6
426,425,53084.657007,1,API_CALL,6
427,0,53084.660022,1,API_CALL,11
428,427,53084.660102,1,API_CALL,11
429,0,53084.662322,1,API_CALL,6
430,429,53084.662412,1,API_CALL,6
431,0,53084.664792,1,API_CALL,11
432,431,53084.664876,1,API_CALL,11
433,0,53084.667676,1,API_CALL,6
434,433,53084.667757,1,API_CALL,6
435,0,53084.671152,1,API_CALL,11
436,435,53084.671242,1,API_CALL,11
437,0,53084.673476,1,API_CALL,6
438,437,53084.673557,1,API_CALL,6
439,0,53084.675761,1,API_CALL,11
440,439,53084.675846,1,API_CALL,11
441,0,53084.678101,1,API_CALL,6
442,441,53084.678186,1,API_CALL,6
443,0,53084.681191,1,API_CALL,11
444,443,53084.681276,1,API_CALL,11
445,0,53084.683576,1,API_CALL,6
446,445,53084.683656,1,API_CALL,6
447,0,53084.685966,1,API_CALL,11
448,447,53084.686055,1,API_CALL,11
449,0,53084.688295,1,API_CALL,6
450,449,53084.688376,1,API_CALL,6
451,0,53084.691121,1,API_CALL,11
452,451,53084.691210,1,API_CALL,11
453,0,53084.693466,1,API_CALL,6
454,453,53084.693550,1,API_CALL,6
455,0,53084.695670,1,API_CALL,11
456,455,53084.695755,1,API_CALL,11
457,0,53084.697875,1,API_CALL,6
458,457,53084.697955,1,API_CALL,6
459,0,53084.700350,1,API_CALL,11
460,459,53084.700430,1,API_CALL,11
461,0,53084.702545,1,API_CALL,6
462,461,53084.702629,1,API_CALL,6
463,0,53084.705419,1,API_CALL,11
464,463,53084.705510,1,API_CALL,11
465,0,53084.707915,1,API_CALL,6
466,465,53084.707999,1,API_CALL,6
467,0,53084.711040,1,API_CALL,11
468,467,53084.711124,1,API_CALL,11
469,0,53084.713569,1,API_CALL,6
470,469,53084.713649,1,API_CALL,6
471,0,53084.715894,1,API_CALL,11
472,471,53084.715979,1,API_CALL,11
473,0,53084.718094,1,API_CALL,6
474,473,53084.718174,1,API_CALL,6
475,0,53084.720674,1,API_CALL,11
476,475,53084.720759,1,API_CALL,11
477,0,53084.722883,1,API_CALL,6
478,477,53084.722964,1,API_CALL,6
479,0,53084.725124,1,API_CALL,11
480,479,53084.725209,1,API_CALL,11
481,0,53084.727438,1,API_CALL,6
482,481,53084.727519,1,API_CALL,6
483,0,53084.730504,1,API_CALL,11
484,483,53084.730589,1,API_CALL,11
485,0,53084.732718,1,API_CALL,6
486,485,53084.732798,1,API_CALL,6
487,0,53084.734973,1,API_CALL,11
488,487,53084.735058,1,API_CALL,11
489,0,53084.737253,1,API_CALL,6
490,489,53084.737333,1,API_CALL,6
491,0,53084.739773,1,API_CALL,11
492,491,53084.739858,1,API_CALL,11
493,0,53084.742033,1,API_CALL,6
494,493,53084.742123,1,API_CALL,6
495,0,53084.744278,1,API_CALL,11
496,495,53084.744363,1,API_CALL,11
497,0,53084.747533,1,API_CALL,6
498,497,53084.747613,1,API_CALL,6
499,0,53084.750962,1,API_CALL,11
500,499,53084.751047,1,API_CALL,11
501,0,53084.753357,1,API_CALL,6
502,501,53084.753437,1,API_CALL,6
503,0,53084.755739,1,API_CALL,11
504,503,53084.755822,1,API_CALL,11
505,0,53084.758072,1,API_CALL,6
506,505,53084.758152,1,API_CALL,6
507,0,53084.761022,1,API_CALL,11
508,507,53084.761107,1,API_CALL,11
509,0,53084.763247,1,API_CALL,6
510,509,53084.763335,1,API_CALL,6
511,0,53084.765447,1,API_CALL,11
512,511,53084.765536,1,API_CALL,11
513,0,53084.771316,1,API_CALL,6
514,513,53084.771396,1,API_CALL,6
515,0,53084.774396,1,API_CALL,11
516,515,53084.774481,1,API_CALL,11
517,0,53084.776736,1,API_CALL,6
518,517,53084.776821,1,API_CALL,6
519,0,53084.779185,1,API_CALL,11
520,519,53084.779266,1,API_CALL,11
521,0,53084.781841,1,API_CALL,6
522,521,53084.781926,1,API_CALL,6
523,0,53084.785056,1,API_CALL,11
524,523,53084.785140,1,API_CALL,11
525,0,53084.787280,1,API_CALL,6
526,525,53084.787361,1,API_CALL,6
527,0,53084.789495,1,API_CALL,11
528,527,53084.789575,1,API_CALL,11
529,0,53084.791740,1,API_CALL,6
530,529,53084.791820,1,API_CALL,6
531,0,53084.794735,1,API_CALL,11
532,531,53084.794820,1,API_CALL,11
533,0,53084.796980,1,API_CALL,6
534,533,53084.797064,1,API_CALL,6
535,0,53084.799629,1,API_CALL,11
536,535,53084.799717,1,API_CALL,11
537,0,53084.801890,1,API_CALL,6
538,537,53084.801969,1,API_CALL,6
539,0,53084.804755,1,API_CALL,11
540,539,53084.804839,1,API_CALL,11
541,0,53084.807099,1,API_CALL,6
542,541,53084.807179,1,API_CALL,6
543,0,53084.810589,1,API_CALL,11
544,543,53084.810684,1,API_CALL,11
545,0,53084.813029,1,API_CALL,6
546,545,53084.813109,1,API_CALL,6
547,0,53084.815739,1,API_CALL,11
548,547,53084.815824,1,API_CALL,11
549,0,53084.818079,1,API_CALL,6
550,549,53084.818164,1,API_CALL,6
551,0,53084.821269,1,API_CALL,11
552,551,53084.821358,1,API_CALL,11
553,0,53084.823554,1,API_CALL,6
554,553,53084.823638,1,API_CALL,6
555,0,53084.828498,1,API_CALL,12
556,555,53084.839532,1,API_CALL,12
557,0,53084.843912,1,API_CALL,13
558,557,659136.320163,1,API_CALL,13
559,0,659136.404729,1,API_CALL,6
560,559,659136.404849,1,API_CALL,6
561,0,659136.428643,1,API_CALL,8
562,0,659136.428768,2,API_CALL,14
563,561,660118.839048,1,API_CALL,8
564,562,660118.839048,2,API_CALL,14
565,0,660118.863267,1,API_CALL,6
566,565,660118.863370,1,API_CALL,6
567,0,660118.871412,1,API_CALL,15
568,567,660118.872064,1,API_CALL,15

DEPENDENCIES

